m	n	result	time
1000000	102000	false	800
1000000	102000	false	700
1000000	102000	false	800
1000000	102000	false	800
1000000	103000	false	8100
1000000	103000	false	1200
1000000	103000	false	800
1000000	103000	false	900
1000000	103000	false	800
1000000	103000	false	800
1000000	103000	false	800
1000000	103000	false	800
1000000	103000	false	700
1000000	103000	false	700
1000000	104000	false	8100
1000000	104000	false	900
1000000	104000	false	800
1000000	104000	false	800
1000000	104000	false	900
1000000	104000	false	800
1000000	104000	false	800
1000000	104000	false	800
1000000	104000	false	800
1000000	104000	false	800
1000000	105000	false	5800
1000000	105000	false	600
1000000	105000	false	500
1000000	105000	false	500
1000000	105000	false	600
1000000	105000	false	700
1000000	105000	false	500
1000000	105000	false	500
1000000	105000	false	600
1000000	105000	false	600
1000000	106000	true	6700
1000000	106000	true	500
1000000	106000	true	500
1000000	106000	true	400
1000000	106000	true	400
1000000	106000	true	500
1000000	106000	true	500
1000000	106000	true	400
1000000	106000	true	400
1000000	106000	true	600
1000000	107000	false	7800
1000000	107000	false	900
1000000	107000	false	800
1000000	107000	false	800
1000000	107000	false	800
1000000	107000	false	800
1000000	107000	false	800
1000000	107000	false	700
1000000	107000	false	800
1000000	107000	false	800
1000000	108000	true	3000
1000000	108000	true	800
1000000	108000	true	700
1000000	108000	true	700
1000000	108000	true	800
1000000	108000	true	700
1000000	108000	true	700
1000000	108000	true	700
1000000	108000	true	700
1000000	108000	true	700
1000000	109000	false	16200
1000000	109000	false	900
1000000	109000	false	800
1000000	109000	false	800
1000000	109000	false	800
1000000	109000	false	700
1000000	109000	false	700
1000000	109000	false	800
1000000	109000	false	700
1000000	109000	false	700
1000000	110000	false	7500
1000000	110000	false	800
1000000	110000	false	800
1000000	110000	false	800
1000000	110000	false	800
1000000	110000	false	800
1000000	110000	false	800
1000000	110000	false	800
1000000	110000	false	700
1000000	110000	false	700
1000000	111000	false	7200
1000000	111000	false	800
1000000	111000	false	800
1000000	111000	false	700
1000000	111000	false	700
1000000	111000	false	700
1000000	111000	false	700
1000000	111000	false	700
1000000	111000	false	800
1000000	111000	false	700
1000000	112000	false	8200
1000000	112000	false	900
1000000	112000	false	800
1000000	112000	false	800
1000000	112000	false	800
1000000	112000	false	900
1000000	112000	false	900
1000000	112000	false	800
1000000	112000	false	800
1000000	112000	false	800
1000000	113000	false	7900
1000000	113000	false	900
1000000	113000	false	800
1000000	113000	false	900
1000000	113000	false	1000
1000000	113000	false	1000
1000000	113000	false	1000
1000000	113000	false	800
1000000	113000	false	800
1000000	113000	false	800
1000000	114000	false	8700
1000000	114000	false	900
1000000	114000	false	900
1000000	114000	false	900
1000000	114000	false	900
1000000	114000	false	900
1000000	114000	false	900
1000000	114000	false	1000
1000000	114000	false	800
1000000	114000	false	800
1000000	115000	true	12300
1000000	115000	true	1300
1000000	115000	true	1200
1000000	115000	true	1100
1000000	115000	true	1200
1000000	115000	true	7900
1000000	115000	true	1400
1000000	115000	true	14900
1000000	115000	true	1200
1000000	115000	true	1100
1000000	116000	false	9600
1000000	116000	false	1100
1000000	116000	false	900
1000000	116000	false	900
1000000	116000	false	900
1000000	116000	false	900
1000000	116000	false	900
1000000	116000	false	900
1000000	116000	false	900
1000000	116000	false	1000
1000000	117000	false	8700
1000000	117000	false	900
1000000	117000	false	1000
1000000	117000	false	900
1000000	117000	false	1000
1000000	117000	false	800
1000000	117000	false	900
1000000	117000	false	900
1000000	117000	false	900
1000000	117000	false	800
1000000	118000	false	23200
1000000	118000	false	1300
1000000	118000	false	1200
1000000	118000	false	1500
1000000	118000	false	1100
1000000	118000	false	1000
1000000	118000	false	1100
1000000	118000	false	1100
1000000	118000	false	1000
1000000	118000	false	1000
1000000	119000	false	8400
1000000	119000	false	900
1000000	119000	false	900
1000000	119000	false	900
1000000	119000	false	900
1000000	119000	false	800
1000000	119000	false	900
1000000	119000	false	900
1000000	119000	false	800
1000000	119000	false	800
1000000	120000	false	8700
1000000	120000	false	1000
1000000	120000	false	900
1000000	120000	false	900
1000000	120000	false	900
1000000	120000	false	1000
1000000	120000	false	900
1000000	120000	false	1100
1000000	120000	false	1200
1000000	120000	false	1300
1000000	121000	false	8200
1000000	121000	false	1000
1000000	121000	false	900
1000000	121000	false	900
1000000	121000	false	900
1000000	121000	false	900
1000000	121000	false	900
1000000	121000	false	900
1000000	121000	false	900
1000000	121000	false	900
1000000	122000	false	22500
1000000	122000	false	1000
1000000	122000	false	900
1000000	122000	false	900
1000000	122000	false	900
1000000	122000	false	800
1000000	122000	false	900
1000000	122000	false	1000
1000000	122000	false	800
1000000	122000	false	1000
1000000	123000	false	9500
1000000	123000	false	1100
1000000	123000	false	1000
1000000	123000	false	900
1000000	123000	false	900
1000000	123000	false	900
1000000	123000	false	900
1000000	123000	false	1000
1000000	123000	false	1000
1000000	123000	false	1000
1000000	124000	false	9800
